Restaurant_Name,Link
McDonald's Gourmet Burger Collection,https://www.swiggy.com/restaurants/mcdonalds-gourmet-burger-collection-prozone-mall-saravanampatti-coimbatore-420288
McDonald's,https://www.swiggy.com/restaurants/mcdonalds-prozone-mall-saravanampatti-coimbatore-56505
Meat and Eat,https://www.swiggy.com/restaurants/meat-and-eat-1863-trichy-road-ramanathapuram-coimbatore-71355
Meat and Eat,https://www.swiggy.com/restaurants/meat-and-eat-coi-ganapathy-ganapathypudur-coimbatore-221005
Meat & Eat,https://www.swiggy.com/restaurants/meat-and-eat-r-s-puram-r-s-puram-west-coimbatore-194236
Meat and Eat,https://www.swiggy.com/restaurants/meat-and-eat-saravanampatti-coimbatore-54155
Meet u There,https://www.swiggy.com/restaurants/meet-u-there-coi-ganapathy-ganapathypudur-coimbatore-347431
Meet u There,https://www.swiggy.com/restaurants/meet-u-there-sai-baba-colony-coimbatore-385385
Mellow Ice Creams,https://www.swiggy.com/restaurants/mellow-ice-creams-singanallur-lakshmipuram-coimbatore-70389
MEME'S CAFE,https://www.swiggy.com/restaurants/memes-cafe-hopes-civil-aerodrome-post-coimbatore-374621
M G R KADAI,https://www.swiggy.com/restaurants/m-g-r-kadai-r-s-puram-r-s-puram-west-coimbatore-290623
MH Biriyani,https://www.swiggy.com/restaurants/mh-biriyani-peelamedu-coimbatore-413286
Miami Juice World,https://www.swiggy.com/restaurants/miami-juice-world-townhall-ukkadam-coimbatore-59690
MINI'S URBAN BITES,https://www.swiggy.com/restaurants/minis-urban-bites-gandhipuram-illango-nagar-coimbatore-254455
MI Pizza,https://www.swiggy.com/restaurants/mi-pizza-r-s-puram-r-s-puram-west-coimbatore-158524
MI Pizza,https://www.swiggy.com/restaurants/mi-pizza-saravanampatti-coimbatore-54158
Mirchi chaats,https://www.swiggy.com/restaurants/mirchi-chaats-saravanampatti-coimbatore-207820
Mirchi Chaats,https://www.swiggy.com/restaurants/mirchi-chaats-town-hall-coimbatore-50550
MIRCHI CHATS,https://www.swiggy.com/restaurants/mirchi-chats-ramanathapuram-uppili-palayam-coimbatore-301398
MKCS bakes & Restaurant..,https://www.swiggy.com/restaurants/mkcs-bakes-and-restaurant-saravanampatti-coimbatore-402325
Mk Homely Food Service,https://www.swiggy.com/restaurants/mk-homely-food-service-gandhipuram-coimbatore-441657
Mm beat the heat,https://www.swiggy.com/restaurants/mm-beat-the-heat-sai-baba-colony-somayampalayam-coimbatore-317116
MM Fruits and Juice,https://www.swiggy.com/restaurants/mm-fruits-and-juice-sai-baba-colony-coimbatore-352350
Mohabbath Restaurant,https://www.swiggy.com/restaurants/mohabbath-restaurant-saravanampatti-coimbatore-94987
MOMOCITA,https://www.swiggy.com/restaurants/momocita-r-s-puram-coimbatore-429761
Momolicious,https://www.swiggy.com/restaurants/momolicious-fun-mall-road-periyar-nagar-coimbatore-149477
Momolicious,https://www.swiggy.com/restaurants/momolicious-r-s-puram-coimbatore-399958
Momolings,https://www.swiggy.com/restaurants/momolings-coi-ganapathy-saravanampatti-coimbatore-214668
Momolism,https://www.swiggy.com/restaurants/momolism-race-course-coimbatore-405536
Mom's Chicken,https://www.swiggy.com/restaurants/moms-chicken-avinashi-rd-masakalipalayam-coimbatore-101136
Moms momos,https://www.swiggy.com/restaurants/moms-momos-gandhipuram-coimbatore-420108
Monkey Grill,https://www.swiggy.com/restaurants/monkey-grill-sitra-indira-nagar-coimbatore-221137
Moodys,https://www.swiggy.com/restaurants/moodys-r-s-puram-coimbatore-377842
MOON LIGHT,https://www.swiggy.com/restaurants/moon-light-coi-ganapathy-ganapathypudur-coimbatore-333216
Moon Light,https://www.swiggy.com/restaurants/moon-light-r-s-puram-r-s-puram-west-coimbatore-133209
Moon Light,https://www.swiggy.com/restaurants/moon-light-sai-baba-colony-kuppakonam-pudur-coimbatore-93265
MR.BARBEQUE,https://www.swiggy.com/restaurants/mr-barbeque-r-s-puram-coimbatore-373458
Mr Grill,https://www.swiggy.com/restaurants/mr-grill-peelamedu-coimbatore-409451
MR IDLY,https://www.swiggy.com/restaurants/mr-idly-hopes-balan-nagar-coimbatore-329686
Mr Kolambu,https://www.swiggy.com/restaurants/mr-kolambu-sai-baba-colony-coimbatore-386135
MR.MILKSHAKES,https://www.swiggy.com/restaurants/mr-milkshakes-r-s-puram-town-hall-coimbatore-292218
M R Moorthi Chettinadu,https://www.swiggy.com/restaurants/m-r-moorthi-chettinadu-ganapathy-ganapathypudur-coimbatore-70638
Mr. Sandwich and Juice Corner,https://www.swiggy.com/restaurants/mr-sandwich-and-juice-corner-nsr-road-saibaba-colony-coimbatore-56377
Mr Shake Cool Express,https://www.swiggy.com/restaurants/mr-shake-cool-express-nsr-road-saibaba-koil-coimbatore-79781
Mr Shake Cool Express,https://www.swiggy.com/restaurants/mr-shake-cool-express-pellamedu-sri-ramakrishna-dental-college-and-hospital-coimbatore-75223
MR SHAWARMA,https://www.swiggy.com/restaurants/mr-shawarma-r-s-puram-coimbatore-405426
MSD Shawarma,https://www.swiggy.com/restaurants/msd-shawarma-r-s-puram-karumbukadai-coimbatore-338188
MSD Shawarma,https://www.swiggy.com/restaurants/msd-shawarma-singanallur-neelikonampalayam-coimbatore-208151
MSR Biriyani,https://www.swiggy.com/restaurants/msr-biriyani-ramanathapuram-coimbatore-324280
MUD IDLY,https://www.swiggy.com/restaurants/mud-idly-ramanathapuram-coimbatore-406289
MUGAL BIRIYANI,https://www.swiggy.com/restaurants/mugal-biriyani-saravanampatti-coimbatore-344657
Mumbai Kulfi,https://www.swiggy.com/restaurants/mumbai-kulfi-avinashi-road-peelamedu-masakalipalayam-coimbatore-62259
Mumbai Kulfi,https://www.swiggy.com/restaurants/mumbai-kulfi-near-kgisl-college-saravanampatti-coimbatore-62746
Mumbai kulfi,https://www.swiggy.com/restaurants/mumbai-kulfi-ramanathapuram-nadar-colony-coimbatore-134862
Mumbai kulfi,https://www.swiggy.com/restaurants/mumbai-kulfi-sai-baba-colony-kuppakonam-pudur-coimbatore-133211
Murali Restaurant,https://www.swiggy.com/restaurants/murali-restaurant-rs-puram-r-s-puram-west-coimbatore-58339
"MURUGAN TIFFIN	HOUSE",https://www.swiggy.com/restaurants/murugan-tiffin-house-peelamedu-gopal-nagar-coimbatore-298821
My Nilaa Soru,https://www.swiggy.com/restaurants/my-nilaa-soru-kalapatti-main-rd-nehru-nagar-west-coimbatore-67834
My Nutri Foods,https://www.swiggy.com/restaurants/my-nutri-foods-hopes-cheran-ma-nagar-coimbatore-327177
My Shawarma Bae,https://www.swiggy.com/restaurants/my-shawarma-bae-sai-baba-colony-coimbatore-434082
Nalam Natural drinks,https://www.swiggy.com/restaurants/nalam-natural-drinks-hopes-coimbatore-433852
Nalgondas Biriyani,https://www.swiggy.com/restaurants/nalgondas-biriyani-food-street-fiesta-saravanampatti-coimbatore-139507
Nalloon Family Restaurant,https://www.swiggy.com/restaurants/nalloon-family-restaurant-saravanampatti-coimbatore-400795
NAMMA CAFE,https://www.swiggy.com/restaurants/namma-cafe-r-s-puram-coimbatore-441584
Namma Veedu Paniyaram,https://www.swiggy.com/restaurants/namma-veedu-paniyaram-r-s-puram-selvapuram-south-coimbatore-195676
Nandhini Fast Food,https://www.swiggy.com/restaurants/nandhini-fast-food-ramanathapuram-puliakulam-coimbatore-354532
Nanjai Virundhu,https://www.swiggy.com/restaurants/nanjai-virundhu-ramanathapuram-parsn-sesh-nestle-campus-coimbatore-50441
NATRINAI THENTHINAI,https://www.swiggy.com/restaurants/natrinai-thenthinai-saravanampatti-coimbatore-288730
Nectar-Cold Pressed Natural Juices,https://www.swiggy.com/restaurants/nectar-cold-pressed-natural-juices-rajiv-gandhi-nagar-udayam-palayam-coimbatore-54381
Nellai peria lala corner sweets,https://www.swiggy.com/restaurants/nellai-peria-lala-corner-sweets-gandhipuram-coimbatore-83779
New Udhayam Mess,https://www.swiggy.com/restaurants/new-udhayam-mess-hopes-coimbatore-401156
Neydhal - The Coast,https://www.swiggy.com/restaurants/neydhal-the-coast-nava-india-peelamedu-coimbatore-60953
NIC Natural Ice Creams,https://www.swiggy.com/restaurants/nic-natural-ice-creams-lalbhatur-colony-lal-bahadhur-colony-coimbatore-306332
NIC Natural Ice Creams,https://www.swiggy.com/restaurants/nic-natural-ice-creams-mecricar-road-r-s-puram-coimbatore-403834
Nidhi Manpanda Unavagam,https://www.swiggy.com/restaurants/nidhi-manpanda-unavagam-rs-puram-singai-nagar-coimbatore-50161
Night Food Coimbatore,https://www.swiggy.com/restaurants/night-food-coimbatore-ma-layout-gandhipuram-coimbatore-70784
Night Out,https://www.swiggy.com/restaurants/night-out-lakshmi-mills-pudur-coimbatore-125768
Nilas Cake,https://www.swiggy.com/restaurants/nilas-cake-kalapatti-main-road-hopes-coimbatore-56191
Nin Hao,https://www.swiggy.com/restaurants/nin-hao-p-and-t-quaters-kuppakonam-pudur-coimbatore-50426
Nin Hao,https://www.swiggy.com/restaurants/nin-hao-saravanampatti-coimbatore-335409
Noorani Biriyani Hotel,https://www.swiggy.com/restaurants/noorani-biriyani-hotel-sai-baba-colony-saibaba-colony-coimbatore-166151
Noruks Snacks,https://www.swiggy.com/restaurants/noruks-snacks-sai-baba-colony-coimbatore-57771
Oasis Restaurant,https://www.swiggy.com/restaurants/oasis-restaurant-saravanampatti-coimbatore-396891
OCEANS LOUNGE,https://www.swiggy.com/restaurants/oceans-lounge-r-s-puram-r-s-puram-west-coimbatore-301800
Olive n Basil,https://www.swiggy.com/restaurants/olive-n-basil-ganapathy-saravanampatti-coimbatore-52242
OMR  BIRIYANI,https://www.swiggy.com/restaurants/omr-biriyani-singanallur-coimbatore-275353
Only Biryani,https://www.swiggy.com/restaurants/only-biryani-peelamedu-illango-nagar-coimbatore-127102
On The Go,https://www.swiggy.com/restaurants/on-the-go-race-course-gopalapuram-coimbatore-50262
Original nellai lala periya lala sweets,https://www.swiggy.com/restaurants/original-nellai-lala-periya-lala-sweets-hopes-madhusudhan-layout-coimbatore-165139
Original nellai lala periya lala sweets,https://www.swiggy.com/restaurants/original-nellai-lala-periya-lala-sweets-saravanampatti-coimbatore-165117
Original nellai lala periya lala sweets,https://www.swiggy.com/restaurants/original-nellai-lala-periya-lala-sweets-singanallur-puliakulam-coimbatore-165140
Osm Homemade Dish,https://www.swiggy.com/restaurants/osm-homemade-dish-coi-ganapathy-vinayagapuram-coimbatore-339491
Osm Shakes and Fries,https://www.swiggy.com/restaurants/osm-shakes-and-fries-coi-ganapathy-vinayagapuram-coimbatore-106546
OSSUM MOMOS,https://www.swiggy.com/restaurants/ossum-momos-coi-ganapathy-ganapathypudur-coimbatore-319407
Oven Fresh,https://www.swiggy.com/restaurants/oven-fresh-r-s-puram-r-s-puram-west-coimbatore-228273
Oven Story Pizza,https://www.swiggy.com/restaurants/oven-story-pizza-mettupalayam-road-ranganathapuram-coimbatore-105004
Oven Story Pizza,https://www.swiggy.com/restaurants/oven-story-pizza-saravanamapatti-saravanampatti-coimbatore-194280
OYALO Pizza,https://www.swiggy.com/restaurants/oyalo-pizza-gandhi-park-town-hall-coimbatore-61493
OYALO Pizza,https://www.swiggy.com/restaurants/oyalo-pizza-gandhipuram-ganapathypudur-coimbatore-63490
OYALO Pizza,https://www.swiggy.com/restaurants/oyalo-pizza-hopes-sri-nagar-coimbatore-208083
Paatti Amma Tiffin Stall,https://www.swiggy.com/restaurants/paatti-amma-tiffin-stall-rs-puram-coimbatore-coimbatore-50942
Pandiyanadu Restaurant,https://www.swiggy.com/restaurants/pandiyanadu-restaurant-sathy-road-saravanampatti-coimbatore-79607
Pandiyan kamba koozl,https://www.swiggy.com/restaurants/pandiyan-kamba-koozl-gandhipuram-tatabad-coimbatore-317258
Pandiyas Biriyani,https://www.swiggy.com/restaurants/pandiyas-biriyani-r-s-puram-coimbatore-383082
Pannaiyar Biriyani,https://www.swiggy.com/restaurants/pannaiyar-biriyani-hops-college-valluvar-nagar-coimbatore-53949
Pannaiyar Biriyani,https://www.swiggy.com/restaurants/pannaiyar-biriyani-sai-baba-colony-coimbatore-295171
Parsley Bakery And Cake Shop,https://www.swiggy.com/restaurants/parsley-bakery-and-cake-shop-coi-ganapathy-saravanampatti-coimbatore-158732
PASIYARU TIFFEN STALL,https://www.swiggy.com/restaurants/pasiyaru-tiffen-stall-hopes-alamelu-nagar-coimbatore-306581
Pattukodai Chettinadu Mess,https://www.swiggy.com/restaurants/pattukodai-chettinadu-mess-race-course-coimbatore-445202
PATTUKOTTAI KAMATCHHI MESS,https://www.swiggy.com/restaurants/pattukottai-kamatchhi-mess-race-course-puliakulam-coimbatore-296597
Pavizham Restaurant,https://www.swiggy.com/restaurants/pavizham-restaurant-nava-india-sri-nagar-coimbatore-91575
Payindi Briyani and Tiffins,https://www.swiggy.com/restaurants/payindi-briyani-and-tiffins-peelamedu-ramanathapuram-coimbatore-403827
Pazhamudhir Nilayam,https://www.swiggy.com/restaurants/pazhamudhir-nilayam-hopes-signal-peelamedu-coimbatore-139656
Peking Chinese Restaurant,https://www.swiggy.com/restaurants/peking-chinese-restaurant-nehru-stadium-gopalapuram-coimbatore-50427
Peking Chinese Restaurant,https://www.swiggy.com/restaurants/peking-chinese-restaurant-rs-puram-r-s-puram-west-coimbatore-50083
Pepper Lounge Bakery,https://www.swiggy.com/restaurants/pepper-lounge-bakery-coi-ganapathy-ganapathypudur-coimbatore-353470
PFC DHABA,https://www.swiggy.com/restaurants/pfc-dhaba-saravanampatti-coimbatore-385528
PIAZZA,https://www.swiggy.com/restaurants/piazza-r-s-puram-coimbatore-429754
Pizza 997 AD,https://www.swiggy.com/restaurants/pizza-997-ad-road-race-course-coimbatore-376265
Pizza 997 AD,https://www.swiggy.com/restaurants/pizza-997-ad-srp-nagar-ii-saibaba-colony-coimbatore-440606
Pizza 997 AD,https://www.swiggy.com/restaurants/pizza-997-ad-thanneerpandal-main-road-peelamedu-coimbatore-413576
Pizza Hut,https://www.swiggy.com/restaurants/pizza-hut-fun-republic-mall-bharathi-nagar-coimbatore-50378
Pizza hut,https://www.swiggy.com/restaurants/pizza-hut-prozone-mall-saravanampatti-coimbatore-51019
Pizza Hut,https://www.swiggy.com/restaurants/pizza-hut-r-s-puram-r-s-puram-west-coimbatore-50314
#PizzaLove,https://www.swiggy.com/restaurants/-pizzalove-singanallur-vivekanandha-nagar-coimbatore-69759
Pizza Palate,https://www.swiggy.com/restaurants/pizza-palate-r-s-puram-coimbatore-432147
Pizza Paradise,https://www.swiggy.com/restaurants/pizza-paradise-rs-puram-r-s-puram-west-coimbatore-59208
PIZZA TIME,https://www.swiggy.com/restaurants/pizza-time-coi-ganapathy-ganapathypudur-coimbatore-375534
Planet Barbeque by Hash six Hotels,https://www.swiggy.com/restaurants/planet-barbeque-by-hash-six-hotels-sai-baba-colony-saibaba-koil-coimbatore-160915
PM Biriyaani,https://www.swiggy.com/restaurants/pm-biriyaani-peelamedu-coimbatore-406158
Polar Bear,https://www.swiggy.com/restaurants/polar-bear-peelamedu-bharathi-nagar-coimbatore-331833
Polar Bear,https://www.swiggy.com/restaurants/polar-bear-peelamedu-hopes-coimbatore-57772
Polar Bear,https://www.swiggy.com/restaurants/polar-bear-sai-baba-colony-coimbatore-393721
Pongalur Sri Annapoornis Sweets,https://www.swiggy.com/restaurants/pongalur-sri-annapoornis-sweets-next-to-anjappar-gopalapuram-coimbatore-121973
Ponni Restaurant,https://www.swiggy.com/restaurants/ponni-restaurant-lakshmi-mills-balasundaram-layout-coimbatore-51744
POORNA SHAWARMA SPOT,https://www.swiggy.com/restaurants/poorna-shawarma-spot-coi-ganapathy-coimbatore-413116
Popcornism,https://www.swiggy.com/restaurants/popcornism-r-s-puram-coimbatore-378340
Ppr Fast Food,https://www.swiggy.com/restaurants/ppr-fast-food-peelamedu-coimbatore-358029
Prem s Food Factory,https://www.swiggy.com/restaurants/prem-s-food-factory-coi-ganapathy-coimbatore-406736
PRK Icecream Store,https://www.swiggy.com/restaurants/prk-icecream-store-tatabad-coimbatore-61497
PUGA,https://www.swiggy.com/restaurants/puga-hopes-coimbatore-417571
PURE AND NATURAL,https://www.swiggy.com/restaurants/pure-and-natural-gandhipuram-coimbatore-404889
Pure Veg Meals by Lunchbox,https://www.swiggy.com/restaurants/pure-veg-meals-by-lunchbox-mettupalayam-road-ranganathapuram-coimbatore-263755
Pure Veg Meals by Lunchbox,https://www.swiggy.com/restaurants/pure-veg-meals-by-lunchbox-saravanamapatti-saravanampatti-coimbatore-263799
Put Kadalai,https://www.swiggy.com/restaurants/put-kadalai-race-course-road-area-coimbatore-139841
"PUTTU	&	PANNIYARAMS",https://www.swiggy.com/restaurants/puttu-and-panniyarams-r-s-puram-r-s-puram-west-coimbatore-307879
PVR Cafe,https://www.swiggy.com/restaurants/pvr-cafe-brookefields-mall-r-s-puram-west-coimbatore-58560
Queen of Indian Biriyani Corner,https://www.swiggy.com/restaurants/queen-of-indian-biriyani-corner-kattabomman-street-ganapathypudur-coimbatore-364988
(Raaju) Sri Rayappas,https://www.swiggy.com/restaurants/-raaju-sri-rayappas-gandhipuram-ram-nagar-coimbatore-78913
Radisson Blu,https://www.swiggy.com/restaurants/radisson-blu-peelamedu-krishnarayapuram-coimbatore-292560
Ragam Cake Shop,https://www.swiggy.com/restaurants/ragam-cake-shop-jn-saravanampatti-coimbatore-57948
Ragam Cake Shop,https://www.swiggy.com/restaurants/ragam-cake-shop-peelamedu-sri-sivasakthi-nagar-coimbatore-57944
Rahman Briyani,https://www.swiggy.com/restaurants/rahman-briyani-coi-ganapathy-coimbatore-443079
Raj Bhavan's LunchBox,https://www.swiggy.com/restaurants/raj-bhavans-lunchbox-gandhipuram-tatabad-coimbatore-56744
Ramesh Mess,https://www.swiggy.com/restaurants/ramesh-mess-saibaba-colony-coimbatore-66005
Ramzan biryani,https://www.swiggy.com/restaurants/ramzan-biryani-coi-ganapathy-gandhimaa-nagar-coimbatore-320312
RED BOWL,https://www.swiggy.com/restaurants/red-bowl-peelamedu-maniakaram-coimbatore-308165
Red Bowl,https://www.swiggy.com/restaurants/red-bowl-saravanampatti-coimbatore-442922
Red Door,https://www.swiggy.com/restaurants/red-door-bharathi-park-saibaba-colony-coimbatore-75726
Red Door,https://www.swiggy.com/restaurants/red-door-hopes-pkd-nagar-coimbatore-322796
Red Door,https://www.swiggy.com/restaurants/red-door-race-course-coimbatore-50394
Red foodz - sweets & snacks,https://www.swiggy.com/restaurants/red-foodz-sweets-and-snacks-peelamedu-peelamedu-west-coimbatore-376337
REFUEL,https://www.swiggy.com/restaurants/refuel-hopes-chitra-nagar-coimbatore-289861
Renuka Mess,https://www.swiggy.com/restaurants/renuka-mess-saravanampatti-coimbatore-371493
REVATHY UNAVAGAM,https://www.swiggy.com/restaurants/revathy-unavagam-coi-ganapathy-saravanampatti-coimbatore-327827
RGS SHAWARMA,https://www.swiggy.com/restaurants/rgs-shawarma-r-s-puram-coimbatore-445222
RHR Hotels,https://www.swiggy.com/restaurants/rhr-hotels-l-and-t-bypass-pattanam-pudur-coimbatore-71767
RHR Hotels,https://www.swiggy.com/restaurants/rhr-hotels-peelamedu-alamelu-nagar-coimbatore-58704
RHR Hotels,https://www.swiggy.com/restaurants/rhr-hotels-state-bank-road-race-course-gopalapuram-coimbatore-58703
RHR,https://www.swiggy.com/restaurants/rhr-singanallur-uppilipalayam-coimbatore-340493
Rice N Spice,https://www.swiggy.com/restaurants/rice-n-spice-r-s-puram-r-s-puram-west-coimbatore-348023
Richy Rich,https://www.swiggy.com/restaurants/richy-rich-bharathi-park-road-saibaba-colony-coimbatore-50406
Richy Rich,https://www.swiggy.com/restaurants/richy-rich-race-course-area-coimbatore-50407
Ridhi Sidhi,https://www.swiggy.com/restaurants/ridhi-sidhi-r-s-puram-r-s-puram-west-coimbatore-53951
RISHI MESS,https://www.swiggy.com/restaurants/rishi-mess-ramanathapuram-coimbatore-414717
Riti Bakes,https://www.swiggy.com/restaurants/riti-bakes-saravanampatti-coimbatore-58694
Rock N Roll,https://www.swiggy.com/restaurants/rock-n-roll-kamarajar-rd-lakshmi-ammal-layout-coimbatore-118321
Rockstone Icecream Factory,https://www.swiggy.com/restaurants/rockstone-icecream-factory-nava-india-sri-ramakrishna-dental-college-and-hospital-coimbatore-55411
Rockstone Icecream Factory,https://www.swiggy.com/restaurants/rockstone-icecream-factory-nsr-road-saibaba-koil-coimbatore-50370
Rockstone ThickShakes,https://www.swiggy.com/restaurants/rockstone-thickshakes-nava-india-signal-sri-ramakrishna-dental-college-and-hospital-coimbatore-113849
Rockstone ThickShakes,https://www.swiggy.com/restaurants/rockstone-thickshakes-peelamedu-saibaba-koil-coimbatore-130689
Rolling Dough Cafe,https://www.swiggy.com/restaurants/rolling-dough-cafe-peelamedu-illango-nagar-coimbatore-112779
Roll over icecreams & Cakes,https://www.swiggy.com/restaurants/roll-over-icecreams-and-cakes-hopes-argus-nagar-coimbatore-109403
Rollz,https://www.swiggy.com/restaurants/rollz-peelamedu-gandhipuram-coimbatore-57122
ROTOLO,https://www.swiggy.com/restaurants/rotolo-r-s-puram-r-s-puram-west-coimbatore-376485
Royal Biriyani,https://www.swiggy.com/restaurants/royal-biriyani-gandhipuram-2nd-street-corner-coimbatore-331863
Royal Biriyani,https://www.swiggy.com/restaurants/royal-biriyani-saibaba-colony-coimbatore-145782
Royal Juice point,https://www.swiggy.com/restaurants/royal-juice-point-thudiyalur-sai-baba-colony-coimbatore-394934
SAFAIRE BIRIYANI HOTEL,https://www.swiggy.com/restaurants/safaire-biriyani-hotel-r-s-puram-ukkadam-coimbatore-321918
 Sai Brindhavan,https://www.swiggy.com/restaurants/sai-brindhavan-ramanathapuram-keelakarai-coimbatore-296939
Sai Tiffin Stall,https://www.swiggy.com/restaurants/sai-tiffin-stall-r-s-puram-coimbatore-426945
Saiva Kitchens,https://www.swiggy.com/restaurants/saiva-kitchens-hopes-coimbatore-377530
SALEM MESS,https://www.swiggy.com/restaurants/salem-mess-hopes-sri-nagar-coimbatore-347534
Salem Ravichandran Tiffin House,https://www.swiggy.com/restaurants/salem-ravichandran-tiffin-house-r-s-puram-coimbatore-coimbatore-160882
Salem Settu Kadai,https://www.swiggy.com/restaurants/salem-settu-kadai-race-course-gopalapuram-coimbatore-100151
Salem Settu Kadai,https://www.swiggy.com/restaurants/salem-settu-kadai-rs-puram-r-s-puram-west-coimbatore-100150
Sandwich Square,https://www.swiggy.com/restaurants/sandwich-square-hope-college-sitra-coimbatore-53561
Sandwich Square,https://www.swiggy.com/restaurants/sandwich-square-keeranatham-saravanampatti-coimbatore-59478
Sandwitch Shack,https://www.swiggy.com/restaurants/sandwitch-shack-r-s-puram-coimbatore-436652
Santhanas Kalyana Biriyani,https://www.swiggy.com/restaurants/santhanas-kalyana-biriyani-sai-baba-colony-coimbatore-381379
Santhi Social Service (A Unit of Bakes N Chocs),https://www.swiggy.com/restaurants/santhi-social-service-a-unit-of-bakes-n-chocs-sitra-hopes-coimbatore-135762
SAP Super Calcutta Pan House,https://www.swiggy.com/restaurants/sap-super-calcutta-pan-house-db-road-r-s-puram-west-coimbatore-66975
SARAN'S Cafe,https://www.swiggy.com/restaurants/sarans-cafe-ondipudur-ramanathapuram-coimbatore-390827
SARASWATHY HOME MADE LUNCH AND CRUNCHY,https://www.swiggy.com/restaurants/saraswathy-home-made-lunch-and-crunchy-r-s-puram-selvapuram-north-coimbatore-324036
Saravanas Kitchen,https://www.swiggy.com/restaurants/saravanas-kitchen-hopes-coimbatore-433764
Sarmatha mess,https://www.swiggy.com/restaurants/sarmatha-mess-saravanampatti-fci-nagar-coimbatore-318832
SD Chicken Dinner House,https://www.swiggy.com/restaurants/sd-chicken-dinner-house-singanallur-agraharam-coimbatore-208095
Seasons,https://www.swiggy.com/restaurants/seasons-prozone-mall-saravanampatti-coimbatore-60954
Seasons,https://www.swiggy.com/restaurants/seasons-rs-puram-r-s-puram-west-coimbatore-50077
SEAZONBUDS FAMILY RESTAURANT,https://www.swiggy.com/restaurants/seazonbuds-family-restaurant-sai-baba-colony-coimbatore-434660
Seethalakshmi Veg Hotel,https://www.swiggy.com/restaurants/seethalakshmi-veg-hotel-rs-puram-r-s-puram-west-coimbatore-127549
Selvamani Canteen,https://www.swiggy.com/restaurants/selvamani-canteen-town-hall-coimbatore-127542
SELVAM CHETTINADU MESS,https://www.swiggy.com/restaurants/selvam-chettinadu-mess-hopes-dj-nagar-coimbatore-298264
Selvam Chettinad Unavagam,https://www.swiggy.com/restaurants/selvam-chettinad-unavagam-saravanampatti-coimbatore-433808
Senbagam Snacks,https://www.swiggy.com/restaurants/senbagam-snacks-coi-ganapathy-coimbatore-421220
SHAHI GRILL,https://www.swiggy.com/restaurants/shahi-grill-hopes-thirumurugan-nagar-coimbatore-351743
Shahi Grill,https://www.swiggy.com/restaurants/shahi-grill-peelamedu-masakalipalayam-coimbatore-141396
SHAKAHARI'S,https://www.swiggy.com/restaurants/shakaharis-r-s-puram-r-s-puram-west-coimbatore-264596
Shake citi,https://www.swiggy.com/restaurants/shake-citi-r-s-puram-coimbatore-377885
Shakeology,https://www.swiggy.com/restaurants/shakeology-r-s-puram-coimbatore-429814
Shakes & Burgers,https://www.swiggy.com/restaurants/shakes-and-burgers-masakallipalayam-rd-chitra-nagar-coimbatore-68229
Shakespeer,https://www.swiggy.com/restaurants/shakespeer-ramanathapuram-keelakarai-coimbatore-352326
Shakir Biryani,https://www.swiggy.com/restaurants/shakir-biryani-peelamedu-coimbatore-433798
Shanthi Idly Kadai,https://www.swiggy.com/restaurants/shanthi-idly-kadai-r-s-puram-town-hall-coimbatore-374255
Sharma Punjabi Restaurant,https://www.swiggy.com/restaurants/sharma-punjabi-restaurant-hopes-b-r-puram-industrial-estate-coimbatore-61920
Sharma Punjabi Restaurant,https://www.swiggy.com/restaurants/sharma-punjabi-restaurant-saravanampatti-coimbatore-58695
SHAWARMAAN,https://www.swiggy.com/restaurants/shawarmaan-r-s-puram-coimbatore-429881
SHAWARMA FACTORY,https://www.swiggy.com/restaurants/shawarma-factory-hopes-coimbatore-410280
SHAWARMA FACTORY,https://www.swiggy.com/restaurants/shawarma-factory-saravanampatti-coimbatore-410338
SHAW GRILLS,https://www.swiggy.com/restaurants/shaw-grills-sai-baba-colony-coimbatore-421519
Sherlocks Lounge and Kitchen,https://www.swiggy.com/restaurants/sherlocks-lounge-and-kitchen-r-s-puram-r-s-puram-west-coimbatore-338321
"Shero Home - Sambar, Poriyal & Rasam",https://www.swiggy.com/restaurants/shero-home-sambar-poriyal-and-rasam-coi-ganapathy-coimbatore-426311
"Shero Home - Sambar, Poriyal & Rasam",https://www.swiggy.com/restaurants/shero-home-sambar-poriyal-and-rasam-race-course-coimbatore-426216
Shree Aboorvaas Pure Veg Restaurant,https://www.swiggy.com/restaurants/shree-aboorvaas-pure-veg-restaurant-gandhipuram-coimbatore-349309
SHREE ABOORVAAS PURE VEG RESTAURANT,https://www.swiggy.com/restaurants/shree-aboorvaas-pure-veg-restaurant-sai-baba-colony-tatabad-coimbatore-253043
Shree Aksshayam,https://www.swiggy.com/restaurants/shree-aksshayam-mx-lodge-singanallur-reliance-garden-coimbatore-98627
Shree Aksshayam,https://www.swiggy.com/restaurants/shree-aksshayam-peelamedu-papanaicker-palyam-coimbatore-53332
Shree Anandhaas,https://www.swiggy.com/restaurants/shree-anandhaas-lakshmi-mills-junction-coimbatore-51336
Shree Anandhaas,https://www.swiggy.com/restaurants/shree-anandhaas-opposite-kmch-madhusudhan-layout-coimbatore-56458
Shree Anandhaas,https://www.swiggy.com/restaurants/shree-anandhaas-rs-puram-r-s-puram-west-coimbatore-66703
Shree Anandhaas Sweets & Snacks,https://www.swiggy.com/restaurants/shree-anandhaas-sweets-and-snacks-ram-nagar-coimbatore-57932
